TIMESTAMP,DOWNWARD_Avg,UPWARD_LW_Avg,DWIRTEMP_Avg,UWIRTEMP_Avg,CRPTemp_Avg
2023-01-07 02:48:00,355.321,412.053,287.34,17.2143,295.2
2023-01-07 02:49:00,357.054,412.356,287.34,17.2437,295.19
2023-01-07 02:50:00,357.282,412.244,287.34,17.2728,295.16999999999996
2023-01-07 02:51:00,357.107,412.501,287.34,17.3025,295.15999999999997
2023-01-07 02:52:00,355.896,412.552,287.34,17.3336,295.14
2023-01-07 02:53:00,354.536,412.808,287.34,17.3691,295.13
2023-01-07 02:54:00,352.896,412.819,287.34,17.4019,295.10999999999996
2023-01-07 02:55:00,351.204,412.829,287.34,17.4354,295.09999999999997
2023-01-07 02:56:00,350.335,412.706,287.34,17.4699,295.08
2023-01-07 02:57:00,350.131,412.88,287.34,17.5023,295.07
2023-01-07 02:58:00,350.755,413.024,287.34,17.5331,295.04999999999995
2023-01-07 02:59:00,352.131,413.315,287.34,17.5673,295.03999999999996
2023-01-07 03:00:00,354.012,413.615,287.34,17.6023,295.03
2023-01-07 03:01:00,355.944,413.769,287.34,17.6398,295.01
2023-01-07 03:02:00,358.347,413.898,287.34,17.679,295.0
2023-01-07 03:03:00,360.85,413.942,287.34,17.7134,294.97999999999996
2023-01-07 03:04:00,363.052,413.854,287.34,17.7523,294.96999999999997
2023-01-07 03:05:00,364.231,413.647,287.34,17.7898,294.95
2023-01-07 03:06:00,364.587,413.542,287.34,17.8232,294.94
2023-01-07 03:07:00,364.202,413.547,287.34,17.8569,294.92999999999995
2023-01-07 03:08:00,363.587,413.615,287.34,17.893,294.90999999999997
2023-01-07 03:09:00,363.032,413.88,287.34,17.9233,294.9
2023-01-07 03:10:00,362.796,414.156,287.34,17.9517,294.88
2023-01-07 03:11:00,362.826,414.22,287.34,17.9784,294.87
2023-01-07 03:12:00,362.715,414.344,287.34,18.0066,294.84999999999997
2023-01-07 03:13:00,362.572,414.546,287.34,18.0338,294.84
2023-01-07 03:14:00,361.619,414.547,287.34,18.0613,294.83
2023-01-07 03:15:00,360.217,414.611,287.34,18.0836,294.81
2023-01-07 03:16:00,358.183,414.589,287.34,18.1076,294.79999999999995
2023-01-07 03:17:00,355.905,414.405,287.34,18.1287,294.78999999999996
2023-01-07 03:18:00,353.117,414.224,287.34,18.1475,294.77
2023-01-07 03:19:00,350.44,413.859,287.34,18.1611,294.76
2023-01-07 03:20:00,348.414,413.775,287.34,18.1781,294.75
2023-01-07 03:21:00,347.224,413.853,287.34,18.1919,294.72999999999996
2023-01-07 03:22:00,346.507,413.986,287.34,18.2071,294.71999999999997
2023-01-07 03:23:00,345.328,413.86,287.34,18.2188,294.71
2023-01-07 03:24:00,344.135,413.914,287.34,18.2298,294.69
2023-01-07 03:25:00,342.95,413.908,287.34,18.2396,294.67999999999995
2023-01-07 03:26:00,342.211,413.94,287.34,18.246,294.66999999999996
2023-01-07 03:27:00,342.116,413.886,287.34,18.2547,294.65
2023-01-07 03:28:00,342.284,413.846,287.34,18.2616,294.64
2023-01-07 03:29:00,342.648,413.792,287.34,18.2676,294.63
2023-01-07 03:30:00,342.559,413.761,287.34,18.2742,294.62
2023-01-07 03:31:00,342.097,413.755,287.34,18.2797,294.59999999999997
2023-01-07 03:32:00,340.855,413.741,287.34,18.2845,294.59
2023-01-07 03:33:00,338.4,413.66,287.34,18.2844,294.58
2023-01-07 03:34:00,335.436,413.659,287.34,18.2831,294.57
2023-01-07 03:35:00,332.442,413.556,287.34,18.2814,294.56
2023-01-07 03:36:00,330.029,413.238,287.34,18.2771,294.53999999999996
2023-01-07 03:37:00,328.379,413.259,287.34,18.2708,294.53
2023-01-07 03:38:00,327.615,413.086,287.34,18.268,294.52
2023-01-07 03:39:00,327.237,412.922,287.34,18.2641,294.51
2023-01-07 03:40:00,327.313,413.031,287.34,18.2557,294.5
2023-01-07 03:41:00,327.523,413.091,287.34,18.253,294.48999999999995
2023-01-07 03:42:00,327.638,412.973,287.34,18.2453,294.46999999999997
2023-01-07 03:43:00,327.496,412.789,287.34,18.2396,294.46
2023-01-07 03:44:00,327.418,412.819,287.34,18.2342,294.45
2023-01-07 03:45:00,327.261,412.721,287.34,18.2288,294.44
2023-01-07 03:46:00,327.329,412.948,287.34,18.2239,294.42999999999995
2023-01-07 03:47:00,326.96,412.7,287.34,18.2192,294.41999999999996
2023-01-07 03:48:00,326.526,412.502,287.34,18.2157,294.40999999999997
2023-01-07 03:49:00,326.232,412.457,287.34,18.2083,294.4
2023-01-07 03:50:00,325.964,412.497,287.34,18.2025,294.39
2023-01-07 03:51:00,325.603,412.376,287.34,18.2009,294.38
2023-01-07 03:52:00,325.784,412.106,287.34,18.1953,294.37
2023-01-07 03:53:00,326.397,412.092,287.34,18.1908,294.35999999999996
2023-01-07 03:54:00,327.092,411.953,287.34,18.187,294.34999999999997
2023-01-07 03:55:00,327.739,411.814,287.34,18.1822,294.34
2023-01-07 03:56:00,328.239,411.803,287.34,18.1755,294.33
2023-01-07 03:57:00,328.047,411.71,287.34,18.1652,294.32
2023-01-07 03:58:00,327.326,411.906,287.34,18.1591,294.31
2023-01-07 03:59:00,326.323,411.735,287.34,18.1496,294.29999999999995
2023-01-07 04:00:00,325.04,411.717,287.34,18.1372,294.28999999999996
2023-01-07 04:01:00,324.659,411.488,287.34,18.1252,294.28
2023-01-07 04:02:00,324.374,411.533,287.34,18.1128,294.27
2023-01-07 04:03:00,324.018,411.321,287.34,18.0979,294.26
2023-01-07 04:04:00,323.951,411.267,287.34,18.0881,294.25
2023-01-07 04:05:00,323.869,411.374,287.34,18.0744,294.23999999999995
2023-01-07 04:06:00,323.376,411.0,287.34,18.0608,294.22999999999996
2023-01-07 04:07:00,323.629,411.058,287.34,18.0473,294.21999999999997
2023-01-07 04:08:00,323.808,411.153,287.34,18.0398,294.21
2023-01-07 04:09:00,324.009,411.211,287.34,18.0283,294.2
2023-01-07 04:10:00,324.224,411.265,287.34,18.0159,294.19
2023-01-07 04:11:00,324.401,410.896,287.34,18.003,294.17999999999995
2023-01-07 04:12:00,324.627,410.842,287.34,17.9886,294.16999999999996
2023-01-07 04:13:00,325.053,410.964,287.34,17.9787,294.15999999999997
2023-01-07 04:14:00,325.176,411.222,287.34,17.968,294.15999999999997
2023-01-07 04:15:00,325.49,411.203,287.34,17.9514,294.15
2023-01-07 04:16:00,325.525,411.135,287.34,17.9439,294.14
2023-01-07 04:17:00,325.25,410.832,287.34,17.9315,294.13
2023-01-07 04:18:00,324.934,410.592,287.34,17.9165,294.12
2023-01-07 04:19:00,324.39,410.587,287.34,17.9041,294.10999999999996
2023-01-07 04:20:00,323.969,410.739,287.34,17.8888,294.09999999999997
2023-01-07 04:21:00,323.366,410.898,287.34,17.876,294.09
2023-01-07 04:22:00,323.009,410.919,287.34,17.8637,294.08
2023-01-07 04:23:00,322.462,410.889,287.34,17.8447,294.07
2023-01-07 04:24:00,321.986,410.67,287.34,17.8219,294.07
2023-01-07 04:25:00,321.589,410.492,287.34,17.7983,294.06
2023-01-07 04:26:00,320.97,410.268,287.34,17.7722,294.04999999999995
2023-01-07 04:27:00,320.495,410.152,287.34,17.7435,294.03999999999996
2023-01-07 04:28:00,320.229,410.003,287.34,17.709,294.03
2023-01-07 04:29:00,320.134,410.024,287.34,17.6785,294.02
2023-01-07 04:30:00,320.357,410.132,287.34,17.646,294.01
2023-01-07 04:31:00,320.688,410.06,287.34,17.6104,294.0
2023-01-07 04:32:00,321.154,410.1,287.34,17.5787,293.98999999999995
2023-01-07 04:33:00,321.75,410.087,287.34,17.5408,293.98999999999995
2023-01-07 04:34:00,322.741,410.068,287.34,17.5081,293.97999999999996
2023-01-07 04:35:00,323.926,410.206,287.34,17.4716,293.96999999999997
2023-01-07 04:36:00,324.997,410.217,287.34,17.4394,293.96
2023-01-07 04:37:00,325.776,410.162,287.34,17.4109,293.95
2023-01-07 04:38:00,326.28,409.916,287.34,17.38,293.94
2023-01-07 04:39:00,326.595,409.903,287.34,17.3534,293.92999999999995
2023-01-07 04:40:00,327.103,409.889,287.34,17.3245,293.91999999999996
2023-01-07 04:41:00,327.766,409.885,287.34,17.2985,293.90999999999997
2023-01-07 04:42:00,328.502,409.891,287.34,17.2689,293.90999999999997
2023-01-07 04:43:00,329.201,409.905,287.34,17.2431,293.9
2023-01-07 04:44:00,330.28,409.823,287.34,17.2181,293.89
2023-01-07 04:45:00,331.677,409.79,287.34,17.1946,293.88
2023-01-07 04:46:00,333.643,409.89,287.34,17.1694,293.87
2023-01-07 04:47:00,335.497,410.099,287.34,17.1513,293.85999999999996
2023-01-07 04:48:00,337.092,410.075,287.34,17.1327,293.84999999999997
2023-01-07 04:49:00,338.411,410.061,287.34,17.1176,293.84
2023-01-07 04:50:00,338.872,410.072,287.34,17.1032,293.83
2023-01-07 04:51:00,339.02,410.046,287.34,17.0901,293.82
2023-01-07 04:52:00,339.119,410.107,287.34,17.0756,293.82
2023-01-07 04:53:00,339.567,410.112,287.34,17.0682,293.81
2023-01-07 04:54:00,340.605,410.11,287.34,17.0624,293.79999999999995
2023-01-07 04:55:00,341.604,410.253,287.34,17.0561,293.78999999999996
2023-01-07 04:56:00,342.604,410.457,287.34,17.0511,293.78
2023-01-07 04:57:00,343.721,410.616,287.34,17.0472,293.77
2023-01-07 04:58:00,345.058,410.851,287.34,17.0463,293.76
2023-01-07 04:59:00,345.905,411.078,287.34,17.0503,293.75
2023-01-07 05:00:00,345.908,410.971,287.34,17.0523,293.73999999999995
2023-01-07 05:01:00,345.889,410.956,287.34,17.0574,293.72999999999996
2023-01-07 05:02:00,346.974,411.099,287.34,17.0629,293.71999999999997
2023-01-07 05:03:00,348.554,411.418,287.34,17.075,293.71
2023-01-07 05:04:00,350.315,411.476,287.34,17.0892,293.7
2023-01-07 05:05:00,351.597,411.37,287.34,17.1016,293.7
2023-01-07 05:06:00,352.851,411.481,287.34,17.1117,293.69
2023-01-07 05:07:00,353.782,411.652,287.34,17.1262,293.67999999999995
2023-01-07 05:08:00,354.569,411.731,287.34,17.1404,293.66999999999996
2023-01-07 05:09:00,355.185,411.925,287.34,17.1573,293.65999999999997
2023-01-07 05:10:00,354.982,412.068,287.34,17.1735,293.65
2023-01-07 05:11:00,353.968,412.047,287.34,17.1855,293.64
2023-01-07 05:12:00,352.589,412.14,287.34,17.2006,293.63
2023-01-07 05:13:00,350.241,412.278,287.34,17.2152,293.62
2023-01-07 05:14:00,348.027,412.334,287.34,17.2283,293.60999999999996
2023-01-07 05:15:00,346.968,412.373,287.34,17.2393,293.59999999999997
2023-01-07 05:16:00,346.662,412.445,287.34,17.2489,293.59
2023-01-07 05:17:00,346.64,412.495,287.34,17.2571,293.59
2023-01-07 05:18:00,346.759,412.606,287.34,17.2708,293.58
2023-01-07 05:19:00,347.135,412.711,287.34,17.286,293.57
2023-01-07 05:20:00,347.735,412.891,287.34,17.3015,293.56
2023-01-07 05:21:00,348.372,413.001,287.34,17.3138,293.54999999999995
2023-01-07 05:22:00,349.127,413.025,287.34,17.3259,293.53999999999996
2023-01-07 05:23:00,350.83,413.163,287.34,17.3404,293.53
2023-01-07 05:24:00,353.021,413.404,287.34,17.3582,293.52
2023-01-07 05:25:00,355.403,413.622,287.34,17.3787,293.51
2023-01-07 05:26:00,357.587,413.741,287.34,17.4006,293.5
2023-01-07 05:27:00,359.391,413.74,287.34,17.4193,293.5
2023-01-07 05:28:00,360.861,413.925,287.34,17.4388,293.48999999999995
2023-01-07 05:29:00,361.766,414.286,287.34,17.4631,293.47999999999996
2023-01-07 05:30:00,362.47,414.368,287.34,17.4842,293.46999999999997
2023-01-07 05:31:00,362.884,414.407,287.34,17.4996,293.46
2023-01-07 05:32:00,362.498,414.401,287.34,17.5156,293.45
2023-01-07 05:33:00,361.995,414.266,287.34,17.5306,293.44
2023-01-07 05:34:00,362.516,414.355,287.34,17.545,293.42999999999995
2023-01-07 05:35:00,363.36,414.598,287.34,17.5603,293.41999999999996
2023-01-07 05:36:00,363.423,414.726,287.34,17.5736,293.41999999999996
2023-01-07 05:37:00,362.924,414.607,287.34,17.586,293.40999999999997
2023-01-07 05:38:00,363.015,414.446,287.34,17.5959,293.4
2023-01-07 05:39:00,363.459,414.405,287.34,17.606,293.39
2023-01-07 05:40:00,363.738,414.556,287.34,17.6157,293.38
2023-01-07 05:41:00,363.938,414.669,287.34,17.6215,293.37
2023-01-07 05:42:00,363.876,414.583,287.34,17.6219,293.35999999999996
2023-01-07 05:43:00,363.752,414.671,287.34,17.6292,293.34999999999997
2023-01-07 05:44:00,363.283,414.559,287.34,17.6326,293.34999999999997
2023-01-07 05:45:00,362.142,414.46,287.34,17.6359,293.34
2023-01-07 05:46:00,360.676,414.516,287.34,17.6413,293.33
2023-01-07 05:47:00,359.011,414.457,287.34,17.6412,293.32
2023-01-07 05:48:00,357.182,414.447,287.34,17.6436,293.31
2023-01-07 05:49:00,355.039,414.351,287.34,17.6446,293.29999999999995
2023-01-07 05:50:00,352.631,414.152,287.34,17.6444,293.28999999999996
2023-01-07 05:51:00,349.976,413.908,287.34,17.6473,293.28999999999996
2023-01-07 05:52:00,347.336,413.713,287.34,17.6437,293.28
2023-01-07 05:53:00,344.864,413.506,287.34,17.6408,293.27
2023-01-07 05:54:00,342.377,413.362,287.34,17.6337,293.26
2023-01-07 05:55:00,339.651,413.175,287.34,17.6272,293.25
2023-01-07 05:56:00,337.072,412.958,287.34,17.6194,293.23999999999995
2023-01-07 05:57:00,335.089,412.808,287.34,17.6092,293.22999999999996
2023-01-07 05:58:00,333.375,412.616,287.34,17.6001,293.21999999999997
2023-01-07 05:59:00,331.708,412.348,287.34,17.5852,293.21999999999997
2023-01-07 06:00:00,329.96,412.204,287.34,17.5743,293.21
2023-01-07 06:01:00,328.249,411.941,287.34,17.5638,293.2
2023-01-07 06:02:00,326.495,411.719,287.34,17.5501,293.19
2023-01-07 06:03:00,325.004,411.51,287.34,17.5369,293.17999999999995
2023-01-07 06:04:00,323.831,411.304,287.34,17.5251,293.17999999999995
2023-01-07 06:05:00,322.778,410.993,287.34,17.5122,293.16999999999996
2023-01-07 06:06:00,322.015,410.791,287.34,17.5007,293.15999999999997
2023-01-07 06:07:00,321.424,410.487,287.34,17.4874,293.15
2023-01-07 06:08:00,321.078,410.413,287.34,17.4749,293.14
2023-01-07 06:09:00,320.853,410.174,287.34,17.4638,293.13
2023-01-07 06:10:00,320.625,409.928,287.34,17.4517,293.13
2023-01-07 06:11:00,320.412,409.836,287.34,17.4432,293.12
2023-01-07 06:12:00,320.154,409.853,287.34,17.435,293.10999999999996
2023-01-07 06:13:00,320.1,409.853,287.34,17.4219,293.09999999999997
2023-01-07 06:14:00,320.027,410.101,287.34,17.408,293.09
2023-01-07 06:15:00,319.885,410.05,287.34,17.3962,293.09
2023-01-07 06:16:00,319.746,409.876,287.34,17.3871,293.08
2023-01-07 06:17:00,319.565,409.739,287.34,17.3774,293.07
2023-01-07 06:18:00,319.575,409.658,287.34,17.3696,293.06
2023-01-07 06:19:00,319.41,409.546,287.34,17.3635,293.04999999999995
2023-01-07 06:20:00,319.404,409.532,287.34,17.3577,293.04999999999995
2023-01-07 06:21:00,319.58,409.551,287.34,17.35,293.03999999999996
2023-01-07 06:22:00,319.718,409.459,287.34,17.3423,293.03
2023-01-07 06:23:00,319.667,409.371,287.34,17.3334,293.02
2023-01-07 06:24:00,319.507,409.166,287.34,17.3236,293.02
2023-01-07 06:25:00,319.175,408.98,287.34,17.3139,293.01
2023-01-07 06:26:00,318.745,408.924,287.34,17.3008,293.0
2023-01-07 06:27:00,318.533,408.912,287.34,17.2911,292.98999999999995
2023-01-07 06:28:00,318.457,408.653,287.34,17.2777,292.97999999999996
2023-01-07 06:29:00,318.295,408.36,287.34,17.2685,292.97999999999996
2023-01-07 06:30:00,318.259,408.288,287.34,17.2603,292.96999999999997
2023-01-07 06:31:00,318.341,408.443,287.34,17.251,292.96
2023-01-07 06:32:00,318.177,408.54,287.34,17.2432,292.96
2023-01-07 06:33:00,317.788,408.375,287.34,17.2351,292.95
2023-01-07 06:34:00,317.434,408.322,287.34,17.2282,292.94
2023-01-07 06:35:00,317.194,408.074,287.34,17.221,292.92999999999995
2023-01-07 06:36:00,316.882,408.064,287.34,17.2135,292.92999999999995
2023-01-07 06:37:00,316.651,408.332,287.34,17.203,292.91999999999996
2023-01-07 06:38:00,316.258,408.32,287.34,17.1893,292.90999999999997
2023-01-07 06:39:00,316.172,408.25,287.34,17.1832,292.9
2023-01-07 06:40:00,315.93,408.219,287.34,17.1781,292.9
2023-01-07 06:41:00,315.896,408.091,287.34,17.1708,292.89
2023-01-07 06:42:00,316.292,408.217,287.34,17.1596,292.88
2023-01-07 06:43:00,316.249,408.034,287.34,17.1485,292.87
2023-01-07 06:44:00,316.457,408.037,287.34,17.1363,292.87
2023-01-07 06:45:00,316.682,408.18,287.34,17.1297,292.85999999999996
2023-01-07 06:46:00,317.045,408.346,287.34,17.1202,292.84999999999997
2023-01-07 06:47:00,317.698,408.146,287.34,17.1138,292.84
2023-01-07 06:48:00,317.974,408.12,287.34,17.1067,292.84
2023-01-07 06:49:00,318.071,408.051,287.34,17.0969,292.83
2023-01-07 06:50:00,318.357,408.061,287.34,17.0901,292.82
2023-01-07 06:51:00,319.058,408.083,287.34,17.0859,292.82
2023-01-07 06:52:00,319.79,407.984,287.34,17.0792,292.81
2023-01-07 06:53:00,320.61,408.252,287.34,17.0749,292.79999999999995
2023-01-07 06:54:00,322.266,408.635,287.34,17.0691,292.79999999999995
2023-01-07 06:55:00,324.063,408.796,287.34,17.066,292.78999999999996
2023-01-07 06:56:00,325.516,409.018,287.34,17.0632,292.78
2023-01-07 06:57:00,326.713,409.387,287.34,17.0663,292.78
2023-01-07 06:58:00,328.389,409.584,287.34,17.0687,292.77
2023-01-07 06:59:00,329.798,409.742,287.34,17.072,292.76
2023-01-07 07:00:00,331.998,409.751,287.34,17.0796,292.75
2023-01-07 07:01:00,334.224,409.53,287.34,17.0904,292.75
2023-01-07 07:02:00,336.776,409.706,287.34,17.1067,292.73999999999995
2023-01-07 07:03:00,340.021,410.112,287.34,17.1179,292.72999999999996
2023-01-07 07:04:00,341.542,410.399,287.34,17.1352,292.72999999999996
2023-01-07 07:05:00,342.998,410.661,287.34,17.1512,292.71999999999997
2023-01-07 07:06:00,344.625,411.126,287.34,17.1698,292.71
2023-01-07 07:07:00,345.441,411.332,287.34,17.19,292.71
2023-01-07 07:08:00,345.639,411.509,287.34,17.2102,292.7
2023-01-07 07:09:00,346.019,411.694,287.34,17.2298,292.69
2023-01-07 07:10:00,346.588,411.821,287.34,17.2502,292.69
2023-01-07 07:11:00,347.195,412.112,287.34,17.2682,292.67999999999995
2023-01-07 07:12:00,347.425,412.252,287.34,17.2871,292.66999999999996
2023-01-07 07:13:00,347.006,412.434,287.34,17.3134,292.66999999999996
2023-01-07 07:14:00,346.389,412.697,287.34,17.3389,292.65999999999997
2023-01-07 07:15:00,344.94,413.014,287.34,17.3663,292.65
2023-01-07 07:16:00,343.406,413.181,287.34,17.3933,292.65
2023-01-07 07:17:00,341.925,413.293,287.34,17.4199,292.64
2023-01-07 07:18:00,340.411,413.371,287.34,17.4486,292.63
2023-01-07 07:19:00,339.006,413.383,287.34,17.4763,292.63
2023-01-07 07:20:00,337.129,413.481,287.34,17.502,292.62
2023-01-07 07:21:00,335.019,413.399,287.34,17.5311,292.60999999999996
2023-01-07 07:22:00,333.073,413.497,287.34,17.561,292.60999999999996
2023-01-07 07:23:00,331.042,413.528,287.34,17.5878,292.59999999999997
2023-01-07 07:24:00,329.151,413.6,287.34,17.6126,292.59
2023-01-07 07:25:00,327.454,413.589,287.34,17.6386,292.59
2023-01-07 07:26:00,325.632,413.632,287.34,17.6651,292.58
2023-01-07 07:27:00,323.735,413.296,287.34,17.6822,292.58
2023-01-07 07:28:00,321.417,412.682,287.34,17.7025,292.57
2023-01-07 07:29:00,319.478,412.349,287.34,17.7197,292.56
2023-01-07 07:30:00,318.13,412.305,287.34,17.7342,292.56
2023-01-07 07:31:00,317.283,412.248,287.34,17.7518,292.54999999999995
2023-01-07 07:32:00,316.579,412.164,287.34,17.7638,292.54999999999995
2023-01-07 07:33:00,316.289,412.426,287.34,17.7774,292.53999999999996
2023-01-07 07:34:00,316.307,412.702,287.34,17.7976,292.53
2023-01-07 07:35:00,316.639,412.812,287.34,17.8209,292.53
2023-01-07 07:36:00,316.878,413.006,287.34,17.85,292.52
2023-01-07 07:37:00,317.054,412.861,287.34,17.8831,292.52
2023-01-07 07:38:00,317.326,412.487,287.34,17.919,292.51
2023-01-07 07:39:00,317.695,412.137,287.34,17.951,292.51
2023-01-07 07:40:00,317.967,412.109,287.34,17.9836,292.5
2023-01-07 07:41:00,318.202,412.624,287.34,18.0184,292.48999999999995
2023-01-07 07:42:00,318.529,412.678,287.34,18.059,292.48999999999995
2023-01-07 07:43:00,318.858,412.439,287.34,18.1031,292.47999999999996
2023-01-07 07:44:00,319.303,412.381,287.34,18.1504,292.47999999999996
2023-01-07 07:45:00,319.643,412.07,287.34,18.201,292.47999999999996
2023-01-07 07:46:00,319.983,412.115,287.34,18.2526,292.46999999999997
2023-01-07 07:47:00,320.452,411.928,287.34,18.3107,292.46999999999997
2023-01-07 07:48:00,320.712,411.685,287.34,18.3705,292.46
2023-01-07 07:49:00,321.104,411.358,287.34,18.4303,292.46
2023-01-07 07:50:00,321.424,411.204,287.34,18.4973,292.46
2023-01-07 07:51:00,321.675,411.109,287.34,18.5617,292.45
2023-01-07 07:52:00,321.953,410.951,287.34,18.6266,292.45
2023-01-07 07:53:00,322.271,411.345,287.34,18.692,292.45
2023-01-07 07:54:00,322.536,411.304,287.34,18.7627,292.45
2023-01-07 07:55:00,322.815,411.701,287.34,18.8306,292.45
2023-01-07 07:56:00,323.092,411.574,287.34,18.9067,292.44
2023-01-07 07:57:00,323.337,411.39,287.34,18.986,292.44
2023-01-07 07:58:00,323.684,410.971,287.34,19.0594,292.44
2023-01-07 07:59:00,324.143,411.498,287.34,19.1369,292.44
2023-01-07 08:00:00,324.297,411.701,287.34,19.2091,292.44
2023-01-07 08:01:00,324.579,411.386,287.34,19.2805,292.44
2023-01-07 08:02:00,325.052,411.566,287.34,19.3447,292.44
2023-01-07 08:03:00,325.696,411.717,287.34,19.4071,292.44
2023-01-07 08:04:00,325.82,412.042,287.34,19.4721,292.45
2023-01-07 08:05:00,326.356,412.178,287.34,19.5366,292.45
2023-01-07 08:06:00,326.683,411.722,287.34,19.6084,292.45
2023-01-07 08:07:00,326.803,411.524,287.34,19.678,292.45
2023-01-07 08:08:00,327.168,411.488,287.34,19.7519,292.46
2023-01-07 08:09:00,327.53,411.624,287.34,19.8204,292.46
2023-01-07 08:10:00,327.981,411.987,287.34,19.8962,292.46
2023-01-07 08:11:00,328.177,412.047,287.34,19.968,292.46999999999997
2023-01-07 08:12:00,328.74,412.409,287.34,20.0408,292.46999999999997
2023-01-07 08:13:00,328.801,412.363,287.34,20.116,292.47999999999996
2023-01-07 08:14:00,329.126,412.9,287.34,20.1911,292.47999999999996
2023-01-07 08:15:00,329.29,413.152,287.34,20.2705,292.48999999999995
2023-01-07 08:16:00,329.748,413.353,287.34,20.3449,292.5
2023-01-07 08:17:00,330.446,413.793,287.34,20.4158,292.5
2023-01-07 08:18:00,330.658,413.815,287.34,20.4936,292.51
2023-01-07 08:19:00,330.768,413.487,287.34,20.5727,292.52
2023-01-07 08:20:00,331.042,414.002,287.34,20.6499,292.53
2023-01-07 08:21:00,331.11,414.146,287.34,20.7274,292.53999999999996
2023-01-07 08:22:00,331.73,414.273,287.34,20.8062,292.53999999999996
2023-01-07 08:23:00,332.128,414.477,287.34,20.8894,292.54999999999995
2023-01-07 08:24:00,331.806,414.37,287.34,20.978,292.56
2023-01-07 08:25:00,331.9,415.219,287.34,21.0631,292.57
2023-01-07 08:26:00,331.936,415.67,287.34,21.1484,292.58
2023-01-07 08:27:00,332.365,416.05,287.34,21.2349,292.59
2023-01-07 08:28:00,332.898,416.726,287.34,21.3199,292.60999999999996
2023-01-07 08:29:00,332.939,417.107,287.34,21.4091,292.62
2023-01-07 08:30:00,333.2,417.595,287.34,21.502,292.63
2023-01-07 08:31:00,333.962,418.494,287.34,21.6007,292.64
2023-01-07 08:32:00,334.211,418.955,287.34,21.7003,292.65
2023-01-07 08:33:00,334.181,419.36,287.34,21.8025,292.66999999999996
2023-01-07 08:34:00,334.722,419.7,287.34,21.9026,292.67999999999995
2023-01-07 08:35:00,335.034,419.961,287.34,22.0095,292.7
2023-01-07 08:36:00,334.76,419.817,287.34,22.1141,292.71
2023-01-07 08:37:00,335.45,420.683,287.34,22.2246,292.72999999999996
2023-01-07 08:38:00,335.687,421.203,287.34,22.3379,292.73999999999995
2023-01-07 08:39:00,335.937,420.826,287.34,22.4427,292.75
2023-01-07 08:40:00,336.145,421.479,287.34,22.5436,292.77
2023-01-07 08:41:00,336.562,421.966,287.34,22.6359,292.78999999999996
2023-01-07 08:42:00,336.925,422.245,287.34,22.729,292.79999999999995
2023-01-07 08:43:00,337.27,423.055,287.34,22.8194,292.82
2023-01-07 08:44:00,337.826,423.611,287.34,22.9003,292.83
2023-01-07 08:45:00,337.602,424.266,287.34,22.9907,292.84999999999997
2023-01-07 08:46:00,337.339,424.618,287.34,23.0764,292.87
2023-01-07 08:47:00,337.819,425.161,287.34,23.1481,292.89
2023-01-07 08:48:00,337.966,426.206,287.34,23.214,292.90999999999997
2023-01-07 08:49:00,338.152,426.704,287.34,23.2836,292.91999999999996
2023-01-07 08:50:00,338.73,426.64,287.34,23.3521,292.94
2023-01-07 08:51:00,338.767,426.989,287.34,23.4367,292.96
2023-01-07 08:52:00,339.118,427.729,287.34,23.5211,292.97999999999996
2023-01-07 08:53:00,339.022,428.265,287.34,23.6039,293.0
2023-01-07 08:54:00,338.337,428.737,287.34,23.6835,293.02
2023-01-07 08:55:00,338.285,429.341,287.34,23.7696,293.03999999999996
2023-01-07 08:56:00,339.021,430.449,287.34,23.8499,293.06
2023-01-07 08:57:00,338.719,430.994,287.34,23.9293,293.08
2023-01-07 08:58:00,338.068,431.593,287.34,24.0131,293.10999999999996
2023-01-07 08:59:00,338.03,431.875,287.34,24.0857,293.13
2023-01-07 09:00:00,338.175,432.757,287.34,24.1486,293.15
2023-01-07 09:01:00,338.703,433.198,287.34,24.2165,293.16999999999996
2023-01-07 09:02:00,339.776,433.694,287.34,24.283,293.19
2023-01-07 09:03:00,340.129,434.196,287.34,24.3682,293.21999999999997
2023-01-07 09:04:00,340.102,435.264,287.34,24.4401,293.23999999999995
2023-01-07 09:05:00,340.773,435.657,287.34,24.4989,293.26
2023-01-07 09:06:00,341.604,436.349,287.34,24.5513,293.28999999999996
2023-01-07 09:07:00,342.178,437.02,287.34,24.6074,293.31
2023-01-07 09:08:00,342.562,438.112,287.34,24.6743,293.33
2023-01-07 09:09:00,343.406,438.345,287.34,24.7395,293.35999999999996
2023-01-07 09:10:00,344.686,438.695,287.34,24.813,293.38
2023-01-07 09:11:00,345.463,439.604,287.34,24.8889,293.40999999999997
2023-01-07 09:12:00,345.36,440.708,287.34,24.9724,293.42999999999995
2023-01-07 09:13:00,345.279,441.834,287.34,25.0598,293.45
2023-01-07 09:14:00,345.336,443.063,287.34,25.1548,293.47999999999996
2023-01-07 09:15:00,345.568,443.917,287.34,25.2515,293.5
2023-01-07 09:16:00,345.676,444.297,287.34,25.3505,293.53
2023-01-07 09:17:00,345.53,445.1,287.34,25.4427,293.56
2023-01-07 09:18:00,345.61,446.472,287.34,25.5289,293.58
2023-01-07 09:19:00,345.486,446.846,287.34,25.6191,293.60999999999996
2023-01-07 09:20:00,345.522,446.952,287.34,25.7023,293.63
