Unnamed: 0,TIMESTAMP,RECORD,ZenDeg,AzDeg,AirMass,CRBattVolt_Avg,CRPTemp_Avg,ProcessTime_s_Max,GLOBAL_Avg,GLOBAL_Std,GLOBAL_Min,GLOBAL_Max,DIRECT_Avg,DIRECT_Std,DIRECT_Min,DIRECT_Max,DIFFUSE_Avg,DIFFUSE_Std,DIFFUSE_Min,DIFFUSE_Max,UPWARD_SW_Avg,UPWARD_SW_Std,UPWARD_SW_Min,UPWARD_SW_Max,DOWNWARD_Avg,DOWNWARD_Std,DOWNWARD_Min,DOWNWARD_Max,DWIRTEMP_Avg,DWIRTEMP_Std,DWIRTEMP_Min,DWIRTEMP_Max,UPWARD_LW_Avg,UPWARD_LW_Std,UPWARD_LW_Min,UPWARD_LW_Max,UWIRTEMP_Avg,UWIRTEMP_Std,UWIRTEMP_Min,UWIRTEMP_Max,DNITEMPC_Avg,DNITEMPC_Std,DNITEMPC_Min,DNITEMPC_Max,UVB_Avg,UVB_Std,UVB_Min,UVB_Max,SOIL_Avg,AIR_TEMPERATURE_Avg,RELATIVE_HUMIDITY_Avg,DEW_POINT_Avg,PRESSURE_Avg,GLOBTT_Avg,GLOBTT_Std,GLOBTT_Min,GLOBTT_Max,GH_IRCOR_Avg,GH_IRCOR_Std,GH_IRCOR_Min,GH_IRCOR_Max,DH_IRCOR_Avg,DH_IRCOR_Std,DH_IRCOR_Min,DH_IRCOR_Max,RN_Avg,RN_Std,RN_Min,RN_Max,WS_ms_Mean,Wdir_Mean,Wdir_Std,WS_Std,WS_Max,WD_SMM,PPT_Tot,PPT_Accum,GH_CALC_Avg,UVTEMP_Avg,UVSIGNAL_Avg,DWSIGNAL_Avg,UWSIGNAL_Avg,DWIRTEMPC_Avg,DWTERMO_Avg,UWIRTEMPC_Avg,UWTERMO_Avg,UVBw_Avg,UVBw_Std,UVBw_Min,UVBw_Max,dif_GH_CALC_GLOBAL,ratio_GH_CALC_GLOBAL,abs_dif_GH_CALC_GLOBAL,pct_dif_GH_CALC_GLOBAL,sum_SW,percent
3590,2023-01-03 05:50:00,301889,101.03,110.816,0.0,12.31,296.60999999999996,1.123,-1.72042,0.025,-1.74668,-1.67818,-0.162352,0.022,-0.178737,-0.134052,-2.51468,0.0,-2.51469,-2.51468,0.28368,0.018,0.239248,0.307605,331.775,0.057,331.67,331.885,287.34,0.005,16.3476,16.3679,416.812,0.045,416.72,416.892,18.925,0.006,18.9143,18.9396,16.2068,0.005,16.193,16.2179,3.45943e-05,0.0,1.91839e-05,5.77726e-05,-32.26,17.2,92.0,289.04999999999995,947.0,-1.1696,0.02,-1.19891,-1.11898,-0.316569,0.024,-0.344529,-0.27501,-0.878541,0.001,-0.880525,-0.876952,-85.6378,0.055,-85.7707,-85.4706,0.158,108.7,5.573,0.021,0.19,115,0.0,0.0,-2.51468,298.31,0.000148551,-457.289,61.264,16.3573,-66.5631,18.925,4.15349,3.45943e-05,0.0,1.91839e-05,5.77726e-05,-0.7942599999999997,1.4616663372897314,0.7942599999999997,46.16663372897314,-2.4836183367481346,-0.024836183367481345
3591,2023-01-03 05:51:00,301890,100.805,110.867,0.0,12.32,296.59,1.123,-1.72727,0.025,-1.74668,-1.67817,-0.156394,0.022,-0.178737,-0.134052,-2.51468,0.0,-2.51469,-2.51467,0.28254,0.018,0.239247,0.307605,331.721,0.063,331.581,331.809,287.34,0.005,16.3498,16.3724,416.679,0.046,416.569,416.776,18.923,0.007,18.906,18.9348,16.2032,0.005,16.197,16.2151,3.45992e-05,0.0,1.91831e-05,5.77608e-05,-32.29,17.2,92.0,289.04999999999995,947.0,-1.22954,0.025,-1.27883,-1.1989,-0.321953,0.025,-0.343508,-0.269898,-0.876831,0.002,-0.879335,-0.873374,-85.5622,0.079,-85.6965,-85.3842,0.144,110.7,7.713,0.023,0.2,114,0.0,0.0,-2.51468,298.28999999999996,0.000148551,-457.765,59.4662,16.3602,-66.6324,18.923,4.03161,3.45992e-05,0.0,1.91831e-05,5.77608e-05,-0.7874099999999997,1.455869667162632,0.7874099999999997,45.58696671626322,-2.4853612805898684,-0.024853612805898685
3592,2023-01-03 05:52:00,301891,100.579,110.919,0.0,12.32,296.58,1.123,-1.72498,0.026,-1.74667,-1.67817,-0.169799,0.018,-0.178736,-0.134051,-2.51467,0.0,-2.51467,-2.51466,0.255196,0.019,0.205068,0.273425,331.432,0.12,331.241,331.612,287.34,0.005,16.3439,16.3618,416.671,0.045,416.574,416.769,18.9184,0.007,18.903,18.9334,16.2,0.006,16.1908,16.2136,3.26673e-05,0.0,1.91926e-05,5.77322e-05,-32.3,17.2,92.0,289.04999999999995,947.0,-1.3068,0.018,-1.31879,-1.27883,-0.314287,0.025,-0.338396,-0.269899,-0.870556,0.003,-0.874565,-0.866224,-85.8077,0.144,-86.0782,-85.5694,0.255,118.7,4.008,0.028,0.31,114,0.0,0.0,-2.51467,298.28999999999996,0.000140298,-459.517,59.7213,16.354,-66.8874,18.9184,4.0489,3.26673e-05,0.0,1.91926e-05,5.77322e-05,-0.7896900000000002,1.4577966121346335,0.7896900000000002,45.779661213463356,-2.4834964192864244,-0.024834964192864243
3593,2023-01-03 05:53:00,301892,100.353,110.971,0.0,12.32,296.57,1.123,-1.73639,0.018,-1.74667,-1.67816,-0.160861,0.022,-0.178735,-0.134051,-2.50269,0.018,-2.51467,-2.47475,0.252917,0.019,0.205069,0.273425,331.354,0.064,331.241,331.509,287.34,0.006,16.3339,16.3559,416.675,0.032,416.622,416.724,18.9163,0.005,18.9074,18.9256,16.1908,0.009,16.1764,16.2134,3.26725e-05,0.0,1.91808e-05,5.77562e-05,-32.29,17.2,92.0,289.04999999999995,947.0,-1.32012,0.007,-1.35875,-1.31878,-0.324918,0.018,-0.337372,-0.268877,-0.857665,0.019,-0.872181,-0.826308,-85.8989,0.087,-86.0532,-85.6376,0.204,125.0,12.36,0.043,0.3,108,0.0,0.0,-2.50269,298.31,0.000140299,-459.77,59.9652,16.3465,-66.9244,18.9163,4.06544,3.26725e-05,0.0,1.91808e-05,5.77562e-05,-0.7662999999999998,1.441317906691469,0.7662999999999998,44.131790669146895,-2.473781306746169,-0.024737813067461693
3594,2023-01-03 05:54:00,301893,100.128,111.023,0.0,12.32,296.56,1.124,-1.7227,0.018,-1.74668,-1.67818,-0.157883,0.025,-0.178736,-0.089368,-2.4894,0.019,-2.51467,-2.47476,0.251779,0.022,0.205069,0.273426,331.52,0.068,331.356,331.603,287.34,0.004,16.3275,16.3471,416.672,0.043,416.596,416.753,18.9141,0.006,18.9027,18.9265,16.1787,0.007,16.1643,16.1915,3.20303e-05,0.0,1.91808e-05,5.77729e-05,-32.3,17.2,92.6,289.15999999999997,946.943,-1.37741,0.03,-1.39872,-1.31879,-0.315752,0.018,-0.341463,-0.271944,-0.849645,0.018,-0.876949,-0.83346,-85.7194,0.069,-85.8683,-85.5861,0.197,131.5,19.72,0.048,0.29,128,0.0,0.0,-2.4894,298.31,0.000137548,-458.297,60.0987,16.3377,-66.7099,18.9141,4.07449,3.20303e-05,0.0,1.91808e-05,5.77729e-05,-0.7666999999999999,1.4450571776861902,0.7666999999999999,44.50571776861903,-2.461636617980053,-0.02461636617980053
3595,2023-01-03 05:55:00,301894,99.9028,111.076,0.0,12.31,296.53999999999996,1.124,-1.73526,0.016,-1.74668,-1.71243,-0.175757,0.011,-0.178737,-0.134052,-2.4761,0.007,-2.51468,-2.47477,0.225577,0.021,0.205069,0.273427,331.331,0.12,331.141,331.581,287.34,0.005,16.3197,16.3433,416.675,0.039,416.584,416.763,18.9111,0.007,18.8931,18.9244,16.1721,0.006,16.1612,16.1868,3.4595e-05,0.0,1.91824e-05,5.77751e-05,-32.3,17.2,92.9,289.21,946.993,-1.42137,0.029,-1.47865,-1.39872,-0.324938,0.016,-0.338399,-0.29904,-0.832413,0.008,-0.873379,-0.827509,-85.8951,0.118,-86.1033,-85.6852,0.259,117.1,7.078,0.013,0.29,129,0.0,0.0,-2.4761,298.29999999999995,0.000148551,-459.397,60.3985,16.3324,-66.87,18.9111,4.09482,3.4595e-05,0.0,1.91824e-05,5.77751e-05,-0.7408400000000002,1.4269331397024079,0.7408400000000002,42.69331397024078,-2.4458737959485406,-0.024458737959485406
3596,2023-01-03 05:56:00,301895,99.6776,111.129,0.0,12.31,296.53,1.125,-1.72727,0.019,-1.74668,-1.67818,-0.178736,0.012,-0.22342,-0.134052,-2.4588,0.022,-2.47477,-2.39494,0.227855,0.024,0.205069,0.273427,331.052,0.081,330.921,331.247,287.34,0.006,16.3107,16.3347,416.633,0.039,416.559,416.726,18.9067,0.006,18.8969,18.9259,16.1618,0.006,16.1488,16.1729,3.58775e-05,0.0,0.0,5.7768e-05,-32.3,17.2,92.0,289.04999999999995,947.0,-1.46,0.027,-1.47865,-1.39872,-0.312075,0.02,-0.33431,-0.261724,-0.809438,0.023,-0.8287,-0.744104,-86.1206,0.096,-86.3211,-85.9052,0.25,118.1,6.771,0.026,0.3,114,0.0,0.0,-2.4588,298.28999999999996,0.000154053,-460.984,60.1322,16.3236,-67.101,18.9067,4.07676,3.58775e-05,0.0,0.0,5.7768e-05,-0.73153,1.4235180371337428,0.73153,42.35180371337428,-2.4287537630577023,-0.024287537630577023
3597,2023-01-03 05:57:00,301896,99.4526,111.182,0.0,12.31,296.52,1.124,-1.75581,0.02,-1.81516,-1.74667,-0.184694,0.019,-0.22342,-0.134052,-2.46545,0.02,-2.47477,-2.39493,0.23469,0.017,0.205068,0.273426,330.719,0.072,330.571,330.896,287.34,0.006,16.2968,16.3225,416.551,0.057,416.461,416.651,18.9009,0.005,18.8912,18.9148,16.1501,0.008,16.1375,16.1686,3.13914e-05,0.0,1.91808e-05,5.77704e-05,-32.31,17.2,92.0,289.04999999999995,947.0,-1.48664,0.019,-1.55857,-1.47864,-0.334925,0.02,-0.394629,-0.324089,-0.809457,0.019,-0.822743,-0.739338,-86.4017,0.064,-86.5084,-86.2766,0.289,126.8,6.574,0.041,0.36,123,0.0,0.0,-2.46545,298.29999999999995,0.000134797,-462.835,59.4107,16.3121,-67.3705,18.9009,4.02784,3.13914e-05,0.0,1.91808e-05,5.77704e-05,-0.70964,1.40416673785888,0.70964,40.416673785887994,-2.435117407181575,-0.02435117407181575
3598,2023-01-03 05:58:00,301897,99.2281,111.235,0.0,12.31,296.5,1.124,-1.7832,0.02,-1.81517,-1.74667,-0.180225,0.008,-0.223419,-0.178735,-2.48008,0.014,-2.51468,-2.47475,0.211904,0.014,0.205068,0.239247,330.613,0.093,330.418,330.74,287.34,0.006,16.2878,16.3129,416.462,0.039,416.397,416.528,18.8969,0.006,18.8845,18.9096,16.1341,0.008,16.1179,16.1551,3.8436e-05,0.0,1.91816e-05,7.69636e-05,-32.32,17.19,92.8,289.16999999999996,947.0,-1.55058,0.024,-1.59854,-1.47864,-0.361506,0.02,-0.394632,-0.324089,-0.823139,0.013,-0.859081,-0.814404,-86.423,0.1,-86.5971,-86.251,0.29,162.8,17.9,0.031,0.39,129,0.0,0.0,-2.48008,298.31,0.000165057,-463.101,58.4452,16.2998,-67.4092,18.8969,3.96239,3.8436e-05,0.0,1.91816e-05,7.69636e-05,-0.6968800000000002,1.3908030506953792,0.6968800000000002,39.08030506953792,-2.451178164329079,-0.02451178164329079
3599,2023-01-03 05:59:00,301898,99.0031,111.289,0.0,12.31,296.48999999999995,1.126,-1.81061,0.017,-1.84942,-1.78092,-0.183205,0.013,-0.22342,-0.178736,-2.49739,0.02,-2.51468,-2.47476,0.205069,0.0,0.205069,0.20507,330.543,0.051,330.433,330.651,287.34,0.005,16.2779,16.2972,416.548,0.076,416.4,416.688,18.8952,0.006,18.8802,18.9112,16.1193,0.007,16.1061,16.1329,3.45948e-05,0.0,1.918e-05,5.77752e-05,-32.31,17.1,93.0,289.12,947.0,-1.57323,0.024,-1.63851,-1.55857,-0.388838,0.017,-0.42888,-0.356294,-0.84036,0.02,-0.859087,-0.814404,-86.5997,0.084,-86.727,-86.4237,0.362,171.0,7.99,0.069,0.44,162,0.0,0.0,-2.49739,298.31,0.000148551,-463.125,59.8547,16.2877,-67.4127,18.8952,4.05795,3.45948e-05,0.0,1.918e-05,5.77752e-05,-0.6867800000000002,1.3793086307929372,0.6867800000000002,37.93086307929372,-2.4687206335672527,-0.024687206335672528
3600,2023-01-03 06:00:00,301899,98.7782,111.344,0.0,12.31,296.47999999999996,1.128,-1.84828,0.021,-1.88367,-1.81517,-0.180226,0.008,-0.22342,-0.178736,-2.52,0.014,-2.5546,-2.51468,0.25178,0.022,0.205069,0.273426,330.562,0.039,330.472,330.636,287.34,0.007,16.2595,16.2883,416.607,0.026,416.555,416.642,18.8877,0.005,18.8795,18.8947,16.1093,0.007,16.0926,16.1227,3.26813e-05,0.0,1.918e-05,5.778e-05,-32.28,17.11,93.0,289.13,947.0,-1.53993,0.029,-1.55858,-1.47865,-0.428419,0.021,-0.465173,-0.39463,-0.865201,0.014,-0.901382,-0.859084,-86.7247,0.056,-86.8144,-86.6207,0.438,172.2,8.43,0.054,0.54,181,0.0,0.0,-2.52,298.28999999999996,0.000140299,-462.503,61.3416,16.2749,-67.3222,18.8877,4.15875,3.26813e-05,0.0,1.918e-05,5.778e-05,-0.6717200000000001,1.3634297833661566,0.6717200000000001,36.34297833661567,-2.4924957421609486,-0.024924957421609488
3601,2023-01-03 06:01:00,301900,98.5533,111.398,0.0,12.32,296.46999999999997,1.124,-1.86654,0.017,-1.88367,-1.84942,-0.183204,0.013,-0.223421,-0.178736,-2.54661,0.024,-2.59452,-2.51468,0.256337,0.017,0.239247,0.273426,330.542,0.059,330.431,330.657,287.34,0.006,16.2567,16.2803,416.648,0.04,416.55,416.724,18.8836,0.007,18.87,18.8956,16.1049,0.007,16.0903,16.1161,3.20374e-05,0.0,1.91807e-05,5.77679e-05,-32.28,17.2,93.0,289.21999999999997,947.0,-1.47066,0.016,-1.47865,-1.43868,-0.447094,0.017,-0.466195,-0.428879,-0.892288,0.024,-0.942491,-0.859084,-86.8103,0.084,-86.9347,-86.6204,0.54,188.5,5.693,0.124,0.8,190,0.0,0.0,-2.54661,298.28999999999996,0.000137547,-462.37,62.2959,16.2675,-67.3028,18.8836,4.22345,3.20374e-05,0.0,1.91807e-05,5.77679e-05,-0.6800699999999997,1.3643479378957857,0.6800699999999997,36.43479378957856,-2.5193621809399853,-0.025193621809399852
3602,2023-01-03 06:02:00,301901,98.3284,111.453,0.0,12.32,296.45,1.126,-1.87111,0.017,-1.88367,-1.84942,-0.183205,0.013,-0.223421,-0.178736,-2.56657,0.018,-2.59452,-2.5546,0.26773,0.013,0.239248,0.273426,330.79,0.102,330.564,330.991,287.34,0.005,16.2483,16.2696,416.672,0.028,416.593,416.727,18.8794,0.005,18.8663,18.8901,16.0935,0.007,16.08,16.1129,3.45905e-05,0.0,1.91808e-05,5.77727e-05,-32.29,17.2,93.0,289.21999999999997,947.0,-1.42403,0.026,-1.47865,-1.39872,-0.457963,0.015,-0.473348,-0.436034,-0.919592,0.018,-0.949637,-0.902576,-86.6087,0.124,-86.8686,-86.351,0.749,180.6,4.518,0.065,0.89,176,0.0,0.0,-2.56657,298.31,0.000148551,-460.318,62.9951,16.2583,-67.0041,18.8794,4.27085,3.45905e-05,0.0,1.91808e-05,5.77727e-05,-0.69546,1.3716831185766738,0.69546,37.16831185766737,-2.5400333667449067,-0.025400333667449065
3603,2023-01-03 06:03:00,301902,98.1033,111.508,0.0,12.31,296.44,1.127,-1.82773,0.017,-1.84943,-1.81517,-0.177247,0.014,-0.223421,-0.134052,-2.56525,0.018,-2.59452,-2.5546,0.287098,0.023,0.239248,0.341783,330.756,0.124,330.591,331.0,287.34,0.005,16.2461,16.2641,416.653,0.025,416.606,416.705,18.8783,0.005,18.8692,18.888,16.0897,0.006,16.0744,16.1045,3.65118e-05,0.0,1.91808e-05,5.77775e-05,-32.3,17.2,93.0,289.21999999999997,947.0,-1.32013,0.024,-1.35876,-1.27884,-0.414037,0.017,-0.440122,-0.398719,-0.917627,0.018,-0.952019,-0.903767,-86.5984,0.134,-86.776,-86.3427,0.754,185.3,3.973,0.083,0.85,183,0.0,0.0,-2.56525,298.31,0.000156804,-460.496,62.8065,16.2569,-67.03,18.8783,4.25807,3.65118e-05,0.0,1.91808e-05,5.77775e-05,-0.7375199999999997,1.4035169308377056,0.7375199999999997,40.35169308377056,-2.5402655725352776,-0.025402655725352778
3604,2023-01-03 06:04:00,301903,97.8785,111.563,0.0,12.31,296.42999999999995,1.13,-1.82773,0.017,-1.84943,-1.81518,-0.181715,0.011,-0.22342,-0.178736,-2.60117,0.037,-2.67435,-2.5546,0.28254,0.015,0.273426,0.307605,330.584,0.086,330.471,330.761,287.34,0.005,16.2473,16.272,416.648,0.031,416.574,416.711,18.8765,0.006,18.8664,18.888,16.0849,0.006,16.0756,16.101,3.78006e-05,0.0,1.91808e-05,9.62006e-05,-32.31,17.11,93.0,289.13,947.003,-1.2442,0.02,-1.27884,-1.19891,-0.410187,0.016,-0.435012,-0.395653,-0.949064,0.036,-1.02113,-0.901384,-86.7561,0.088,-86.8768,-86.4874,0.533,187.4,5.738,0.072,0.7,195,0.0,0.0,-2.60117,298.29999999999995,0.000162306,-461.75,62.873,16.2589,-67.2124,18.8765,4.26258,3.78006e-05,0.0,1.91808e-05,9.62006e-05,-0.7734400000000001,1.4231697241933985,0.7734400000000001,42.31697241933984,-2.5762618067235508,-0.02576261806723551
3605,2023-01-03 06:05:00,301904,97.6537,111.619,0.0,12.31,296.41999999999996,1.136,-1.87797,0.013,-1.88368,-1.84943,-0.190652,0.02,-0.223421,-0.178736,-2.68101,0.021,-2.75418,-2.63444,0.272287,0.006,0.239248,0.273427,330.321,0.114,330.179,330.625,287.34,0.006,16.2422,16.2658,416.681,0.053,416.579,416.806,18.8737,0.005,18.8639,18.884,16.0821,0.007,16.0666,16.1005,3.52444e-05,0.0,1.91816e-05,5.77776e-05,-32.32,17.07,93.0,289.09,947.1,-1.26951,0.029,-1.3188,-1.23887,-0.455173,0.012,-0.464153,-0.426838,-1.02278,0.02,-1.09382,-0.980027,-87.088,0.11,-87.2788,-86.7522,0.426,179.1,5.069,0.039,0.5,185,0.0,0.0,-2.68101,298.28999999999996,0.000151302,-463.459,63.6055,16.2562,-67.4613,18.8737,4.31224,3.52444e-05,0.0,1.91816e-05,5.77776e-05,-0.8030400000000002,1.427610664707104,0.8030400000000002,42.761066470710404,-2.655617948429054,-0.026556179484290537
3606,2023-01-03 06:06:00,301905,97.429,111.675,0.0,12.31,296.40999999999997,1.14,-1.89395,0.016,-1.91793,-1.88367,-0.177247,0.014,-0.223421,-0.134052,-2.74487,0.027,-2.7941,-2.67435,0.234691,0.028,0.20507,0.273427,330.089,0.041,330.024,330.195,287.34,0.006,16.2357,16.258,416.547,0.073,416.399,416.669,18.8703,0.007,18.8519,18.8838,16.0765,0.005,16.0658,16.0853,3.4595e-05,0.0,1.91824e-05,5.77728e-05,-32.33,17.03,93.0,289.04999999999995,947.1,-1.33345,0.028,-1.39873,-1.27883,-0.467477,0.016,-0.493291,-0.455975,-1.08236,0.027,-1.13373,-1.0116,-87.16,0.099,-87.3303,-86.9691,0.532,182.9,3.192,0.066,0.7,178,0.0,0.0,-2.74487,298.31,0.000148551,-464.658,61.9077,16.2458,-67.6357,18.8703,4.19713,3.4595e-05,0.0,1.91824e-05,5.77728e-05,-0.8509200000000001,1.4492832440138337,0.8509200000000001,44.92832440138336,-2.7219524042560135,-0.027219524042560134
3607,2023-01-03 06:07:00,301906,97.2042,111.732,0.0,12.31,296.39,1.147,-1.89167,0.014,-1.91793,-1.88368,-0.151927,0.03,-0.178737,-0.0893686,-2.77947,0.019,-2.79411,-2.75419,0.151524,0.019,0.136714,0.20507,330.185,0.083,330.057,330.346,287.34,0.005,16.2239,16.2429,416.47,0.037,416.38,416.543,18.8638,0.006,18.8515,18.8752,16.062,0.007,16.0493,16.0791,3.39496e-05,0.0,1.91808e-05,5.77609e-05,-32.33,17.1,93.0,289.12,947.1,-1.34811,0.033,-1.39873,-1.3188,-0.468567,0.014,-0.499424,-0.45802,-1.12089,0.02,-1.14088,-1.09263,-86.9059,0.088,-87.0625,-86.7312,0.698,177.3,2.241,0.059,0.83,175,0.0,0.0,-2.77947,298.31,0.000145801,-463.56,61.3198,16.2341,-67.476,18.8638,4.15727,3.39496e-05,0.0,1.91808e-05,5.77609e-05,-0.8877999999999999,1.4693207589061517,0.8877999999999999,46.93207589061517,-2.760417448861917,-0.027604174488619168
3608,2023-01-03 06:08:00,301907,96.9787,111.789,0.0,12.31,296.38,1.126,-1.89281,0.018,-1.95218,-1.88368,-0.159374,0.025,-0.178737,-0.0893684,-2.83003,0.016,-2.87393,-2.7941,0.112789,0.032,0.0683567,0.170892,330.126,0.091,329.923,330.225,287.34,0.007,16.1999,16.2368,416.63,0.048,416.546,416.723,18.8595,0.006,18.8482,18.8743,16.0434,0.007,16.0319,16.0587,3.33174e-05,0.0,1.91816e-05,9.62006e-05,-32.34,17.1,93.0,289.12,947.1,-1.32813,0.017,-1.35877,-1.3188,-0.470151,0.017,-0.527539,-0.460063,-1.17196,0.016,-1.21356,-1.13612,-87.0863,0.161,-87.4271,-86.8787,0.737,172.5,4.586,0.032,0.79,175,0.0,0.0,-2.83003,298.29999999999995,0.00014305,-463.415,64.0273,16.2197,-67.4549,18.8595,4.34083,3.33174e-05,0.0,1.91816e-05,9.62006e-05,-0.9372199999999997,1.495147426313259,0.9372199999999997,49.514742631325895,-2.810666003080754,-0.028106660030807543
3609,2023-01-03 06:09:00,301908,96.7544,111.846,0.0,12.31,296.37,1.135,-1.9419,0.018,-1.95218,-1.88368,-0.14299,0.021,-0.178737,-0.0893683,-2.94845,0.04,-2.99369,-2.87394,0.234692,0.042,0.136714,0.307605,329.925,0.053,329.821,330.018,287.34,0.009,16.1812,16.2149,416.704,0.043,416.63,416.806,18.8531,0.008,18.8378,18.872,16.0325,0.007,16.0167,16.0467,3.78068e-05,0.0,1.91816e-05,0.000115446,-32.34,17.1,93.0,289.12,947.1,-1.36409,0.017,-1.39873,-1.3188,-0.517334,0.018,-0.529584,-0.461087,-1.28816,0.04,-1.3357,-1.21357,-87.5302,0.088,-87.6992,-87.3754,0.689,165.4,3.638,0.049,0.78,164,0.0,0.0,-2.94845,298.28999999999996,0.000162306,-464.037,65.6474,16.1996,-67.5454,18.8531,4.45067,3.78068e-05,0.0,1.91816e-05,0.000115446,-1.0065499999999998,1.5183325608939697,1.0065499999999998,51.833256089396976,-2.9316324228575543,-0.029316324228575545
3610,2023-01-03 06:10:00,301909,96.5297,111.903,0.0,12.31,296.35999999999996,1.129,-1.92934,0.022,-1.95218,-1.88368,-0.107242,0.022,-0.134053,-0.0893683,-3.00433,0.018,-3.0336,-2.99368,0.272288,0.021,0.239248,0.307606,329.825,0.064,329.71,329.962,287.34,0.008,16.1552,16.1812,416.565,0.055,416.447,416.666,18.8447,0.007,18.8284,18.8553,16.0373,0.006,16.0309,16.0491,3.26727e-05,0.0,1.91808e-05,5.77394e-05,-32.35,17.1,93.0,289.12,947.1,-1.3521,0.036,-1.39873,-1.27884,-0.506206,0.021,-0.531628,-0.464153,-1.34571,0.018,-1.378,-1.33212,-87.5184,0.098,-87.6539,-87.2582,0.768,174.4,4.206,0.037,0.84,176,0.0,0.0,-3.00433,298.29999999999995,0.000140299,-463.571,64.3047,16.169,-67.4775,18.8447,4.35964,3.26727e-05,0.0,1.91808e-05,5.77394e-05,-1.07499,1.5571801756040926,1.07499,55.71801756040925,-2.992134629662737,-0.029921346296627373
3611,2023-01-03 06:11:00,301910,96.3049,111.961,0.0,12.31,296.34,1.128,-1.88939,0.013,-1.91793,-1.88368,-0.0938368,0.013,-0.134053,-0.0893683,-2.99767,0.012,-3.0336,-2.99368,0.270009,0.022,0.239248,0.307606,330.004,0.04,329.905,330.092,287.34,0.005,16.1436,16.1599,416.511,0.042,416.435,416.589,18.8345,0.006,18.8196,18.8436,16.0369,0.007,16.0214,16.0516,3.39435e-05,0.0,1.92084e-05,5.77776e-05,-32.36,17.1,93.0,289.12,947.1,-1.2522,0.019,-1.27884,-1.23887,-0.472109,0.012,-0.500446,-0.464154,-1.34588,0.012,-1.38157,-1.33927,-87.2491,0.059,-87.3723,-87.1047,0.714,181.8,2.925,0.069,0.82,180,0.0,0.0,-2.99767,298.31,0.000145801,-461.662,64.3601,16.151,-67.1997,18.8345,4.3634,3.39435e-05,0.0,1.92084e-05,5.77776e-05,-1.10828,1.5865808541381081,1.10828,58.6580854138108,-2.987364906868702,-0.02987364906868702
3612,2023-01-03 06:12:00,301911,96.0801,112.019,0.0,12.31,296.33,1.129,-1.88482,0.006,-1.91793,-1.88368,-0.105753,0.022,-0.134053,-0.0893683,-2.99368,0.0,-2.99369,-2.99368,0.317859,0.027,0.273427,0.341784,329.964,0.058,329.766,330.051,287.34,0.005,16.127,16.1492,416.513,0.047,416.415,416.617,18.8256,0.006,18.8148,18.8385,16.0435,0.008,16.0269,16.0608,3.4596e-05,0.0,1.91808e-05,7.69668e-05,-32.36,17.02,93.0,289.04999999999995,947.1,-1.26552,0.033,-1.3188,-1.19891,-0.468019,0.006,-0.502489,-0.464151,-1.34245,0.001,-1.34404,-1.33927,-87.3356,0.054,-87.512,-87.227,0.632,186.4,4.239,0.049,0.71,184,0.0,0.0,-2.99368,298.29999999999995,0.000148552,-461.507,65.137,16.1395,-67.1771,18.8256,4.41607,3.4596e-05,0.0,1.91808e-05,7.69668e-05,-1.10886,1.5883108201313654,1.10886,58.83108201313654,-2.9824787785597597,-0.0298247877855976
3613,2023-01-03 06:13:00,301912,95.8553,112.077,0.153,12.31,296.32,1.132,-1.88368,0.0,-1.88369,-1.88368,-0.150437,0.029,-0.178738,-0.0893683,-2.99368,0.0,-2.9937,-2.99368,0.259756,0.034,0.205071,0.341783,329.533,0.093,329.385,329.749,287.34,0.007,16.1106,16.1374,416.39,0.038,416.328,416.514,18.8179,0.006,18.8074,18.8324,16.0488,0.005,16.0368,16.0633,3.90838e-05,0.0,1.91816e-05,5.77776e-05,-32.36,17.0,93.0,289.02,947.11,-1.30815,0.02,-1.31881,-1.23888,-0.459315,0.002,-0.463129,-0.458018,-1.33363,0.002,-1.33808,-1.33212,-87.5769,0.052,-87.6472,-87.4367,0.628,181.2,2.039,0.032,0.69,181,0.0,0.0,-2.99368,298.28,0.000167808,-463.97,63.9607,16.1263,-67.5357,18.8179,4.33632,3.90838e-05,0.0,1.91816e-05,5.77776e-05,-1.1099999999999999,1.5892720631954471,1.1099999999999999,58.92720631954471,-2.9783329473895237,-0.029783329473895236
3614,2023-01-03 06:14:00,301913,95.6304,112.136,0.493,12.31,296.31,1.132,-1.84944,0.031,-1.88369,-1.81519,-0.125116,0.021,-0.178738,-0.0893689,-2.96177,0.032,-2.9937,-2.91387,0.247225,0.014,0.23925,0.273429,329.558,0.047,329.427,329.655,287.34,0.004,16.0979,16.12,416.355,0.033,416.294,416.448,18.8088,0.006,18.7956,18.8207,16.0444,0.006,16.0347,16.0555,3.71575e-05,0.0,1.91808e-05,7.69956e-05,-32.35,16.92,93.0,288.95,947.2,-1.20424,0.035,-1.27884,-1.15895,-0.427385,0.03,-0.462111,-0.392591,-1.30441,0.031,-1.33689,-1.25587,-87.4722,0.085,-87.6538,-87.3207,0.647,195.6,6.472,0.03,0.72,190,0.0,0.0,-2.96177,298.31,0.000159556,-463.218,64.2052,16.111,-67.4262,18.8088,4.35289,3.71575e-05,0.0,1.91808e-05,7.69956e-05,-1.11233,1.6014415174323038,1.11233,60.14415174323039,-2.9494947524010633,-0.029494947524010634
